"ID";"ROOTID";"CRDA";"NAME";"ISSYSTEM";"CODE";"CATCODE";"EAN";"EANID";"CAT_ID";"TYPE_ID";"PATH_ID";"MAINPACK";"SINGLEPACK";"UNITS_ID";"STOCK_AVAL";"STOCK_LOCAL";"STOCK_EXT";"STOCK_UNAVAL";"STOCK_RES";"STOCK_EXP";"STOCK_ALARM";"STOCK_ORDER_ALARM";"STOCK_LOAD_ALARM";"STOCK_RESORDERS";"DESCR";"DELETED";"NEXTDELIVERY";"NEXTDELIVERYLOAD";"IMPCORP";"INSTORE";"INPLIST";"COSTPRICE";"COSTMATPRICE";"FIFOPRICE";"FIFOCASHID";"DFLTECPRICE";"YEAREXPCONS";"YEAREXPCONSBOM";"INSHOP";"HEATLVL";"HSCODE";"CORIGIN";"PREFORIGIN";"CYCLE";"COUNTRES";"SYSSTATUS";"POPULARITY"
18399;"NULL";"NULL";"mFrame skrzydło drzwi prawe do ramy 992x992";"NULL";"NULL";"MFR-SKR-DRZ-992X992-P";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;6.00;6.00;0.00;2.00;0.00;0.00;1.00;3.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";260.29;258.62;241.7000;0;"NULL";10.00;10.00;0;5;"";"";"n";22321;"NULL";10;30
18398;"NULL";"NULL";"mFrame RAMA drzwi 992x992 DCF";"NULL";"NULL";"MFR-RAMA-DRZ-992X992-D";"NULL";"NULL";19652;13463;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;5;"NULL";302.04;262.04;0.0000;0;"NULL";"NULL";"NULL";0;"NULL";"";"";"n";22322;"NULL";10;3
18400;"NULL";"NULL";"mFrame skrzydło drzwi lewe do ramy 992x992";"NULL";"NULL";"MFR-SKR-DRZ-992X992-L";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;6.00;6.00;0.00;3.00;0.00;0.00;1.00;3.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";260.29;258.62;241.7000;0;"NULL";10.00;10.00;0;5;"";"";"n";22321;"NULL";10;28
18401;"NULL";"NULL";"mFrame drzwi trybunka 992x992 komplet";"NULL";"NULL";"MFR-DRZ-TRY-992X992-K";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;5;"NULL";824.86;779.86;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22322;"NULL";10;0
18402;"NULL";"NULL";"mFrame blat 995x620 trybunka z drzwiami";"NULL";"NULL";"MFR-BLAT-TRY-995X620";"NULL";"NULL";19655;10796;12503;1.00;1.00;116;7.00;7.00;0.00;3.00;0.00;0.00;1.00;2.00;0.00;0.00;"Blat do trybunki wystawienniczej wykonany z MDF";"n";"NULL";"NULL";1;30;"NULL";210.79;210.79;197.0000;0;"NULL";0.00;0.00;0;4;"9403910090";"Polska";"n";22322;"NULL";10;23
18403;"NULL";"NULL";"mFrame blat półki 920x420 trybunka z drzwiami";"NULL";"NULL";"MFR-BLAT-POL-920X420-T-Z-D";"NULL";"NULL";19655;10796;12503;1.00;1.00;116;8.00;8.00;0.00;1.00;0.00;0.00;1.00;3.00;0.00;0.00;"Półka do trybunki wystawienniczej wykonana z MDF";"n";"NULL";"NULL";1;30;"NULL";210.79;210.79;197.0000;0;"NULL";0.00;0.00;0;5;"9403910090";"Polska";"n";22322;"NULL";10;21
18404;"NULL";"NULL";"adWall Vario Presto Outdoor - podstawa (bez wydruku)";"NULL";"NULL";"ADW-VAR-PRE-O-P-WP";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;62.00;62.00;0.00;2.00;15.00;0.00;20.00;59.00;"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";220.78;212.45;42.9000;2;"NULL";0.00;118.00;0;2;"";"";"n";22321;"NULL";10;82
18405;"NULL";"NULL";"zabudowa - GYEON USA";"NULL";"NULL";"ZAB-GYE-USA";"NULL";"NULL";12197;10796;12503;"NULL";"NULL";116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22325;"NULL";11;1
18406;"NULL";"NULL";"adGate Quick Arch - konstrukcja (bez wydruku)";"NULL";"NULL";"BAN-WP";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;53.00;53.00;0.00;1.00;0.00;0.00;30.00;40.00;"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";124.94;116.61;29.4000;2;"NULL";0.00;13.00;0;4;"";"";"n";22322;"NULL";10;26
18407;"NULL";"NULL";"adWall Vario Presto Outdoor - konstrukcja (bez wydruku)";"NULL";"NULL";"MAG-WP";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;49.00;49.00;0.00;1.00;15.00;30.00;15.00;55.00;35.00;0.00;"";"n";"21.07.2026";"NULL";1;30;"NULL";144.37;136.04;31.5000;2;"NULL";0.00;105.00;0;2;"";"";"n";22321;"NULL";10;91
18409;"NULL";"NULL";"Wydruk adStand TWINS 85 tył";"NULL";"NULL";"P-ADS-TWI-85-T";"NULL";"NULL";16891;308;132;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;5;"NULL";56.80;19.37;0.0000;0;"NULL";1.00;105.00;0;"NULL";"";"";"n";22322;"NULL";10;3
18412;"NULL";"NULL";"U_shape_podstawa do Vario_ set (2szt)";"NULL";"U shape water base set 2 pcs";"U_S-DO-VAR";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;100.00;100.00;0.00;0.00;0.00;0.00;20.00;50.00;35.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";120.11;120.11;30.0000;2;"NULL";0.00;0.00;0;5;"";"";"n";22321;"NULL";10;3
18414;"NULL";"30.04.2026 12:17:17.181";"Adframe Flex Led 200x250 (bez wydruku)";"NULL";"EZ-Singo65 200x250";"PIL-CASE-200X250";"NULL";"NULL";19605;308;17641;1.00;1.00;116;25.00;25.00;0.00;1.00;3.00;0.00;0.00;0.00;47.00;0.00;"Kaseton reklamowy podświetlany";"n";"NULL";"NULL";1;30;"NULL";953.07;936.40;219.0000;2;"NULL";0.00;140.00;1;2;"94056180";"Chiny";"n";22324;"NULL";11;96
18415;"NULL";"30.04.2026 12:17:36.230";"Adframe Flex Led 300x250 (bez wydruku)";"NULL";"EZ-Singo65 300x250";"PIL-CASE-300X250";"NULL";"NULL";19605;308;17641;1.00;1.00;116;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;105.00;0.00;"Kaseton reklamowy podświetlany";"n";"NULL";"NULL";1;30;"NULL";1200.17;1183.50;282.4500;2;"NULL";1.00;191.00;1;2;"94056180";"Chiny";"n";22324;"NULL";11;144
18416;"NULL";"30.04.2026 12:18:31.039";"Adframe Flex Led extension set 100x250 (bez wydruku)";"NULL";"NULL";"PIL-CASE-EXT-S-100X250-WP";"NULL";"NULL";19605;308;17641;1.00;1.00;116;0.00;0.00;0.00;2.00;0.00;0.00;0.00;0.00;107.00;0.00;"NULL";"n";"NULL";"NULL";1;30;"NULL";268.74;260.41;60.0000;2;708.00;201.00;201.00;0;5;"";"";"n";22324;"NULL";11;55
18445;"NULL";"NULL";"profil Luminous dwustronny";"NULL";"LDS.62.01.00";"PRO-LUM-DWU";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;144.00;144.00;0.00;0.00;0.00;0.00;44.00;88.00;66.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";85.11;81.78;20.4300;2;"NULL";0.00;0.00;0;5;"";"Chiny";"n";22321;"NULL";10;15
18446;"NULL";"NULL";"profil Luminous jednostronny";"NULL";"LSS.62.01.00";"PRO-LUM-JED";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;310.00;310.00;0.00;0.00;0.00;0.00;95.00;191.00;150.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";101.94;98.61;24.6300;2;"NULL";0.00;0.00;0;4;"";"Chiny";"n";22321;"NULL";10;19
18447;"NULL";"NULL";"profil Luminous Maskownica dwustronny";"NULL";"LDS.62.02.01";"PRO-LUM-MAS-D";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;158.00;158.00;0.00;0.00;0.00;0.00;47.00;95.00;70.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";19.10;15.77;3.9400;2;"NULL";0.00;0.00;0;5;"";"Chiny";"n";22321;"NULL";10;13
18448;"NULL";"NULL";"profil Luminous Maskownica jednostronny";"NULL";"LSS.62.02.01";"PRO-LUM-MAS-J";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;319.00;319.00;0.00;0.00;0.00;0.00;97.00;194.00;150.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";13.29;9.96;2.4900;2;"NULL";0.00;0.00;0;3;"";"Chiny";"n";22321;"NULL";10;16
18449;"NULL";"NULL";"Luminous LED COB RGB LED STRIPS, 24V,8MM";"NULL";"ELS.01.01.12";"LUM-LED-RGB";"NULL";"NULL";19651;308;12503;"NULL";"NULL";129;218.25;218.25;0.00;0.00;0.00;0.00;40.00;120.00;80.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";18.89;17.22;4.3000;2;"NULL";15.00;15.00;0;3;"";"";"n";22321;"NULL";10;37
18450;"NULL";"NULL";"profil Glass wall";"NULL";"GWP.01.01.01";"PRO-GLA-WALL";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;1092.90;1092.90;0.00;0.00;0.00;0.00;200.00;600.00;400.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";65.37;62.04;15.5000;2;"NULL";0.00;374.00;0;5;"";"Chiny";"n";22321;"NULL";10;12
18451;"NULL";"NULL";"mFrame Glass wall pin connector + srew nut";"NULL";"GWP.01.02.01/GWP.01.02.02";"MFR-GLA-WALL-P-C";"NULL";"NULL";19653;308;12503;1.00;1.00;116;581.00;581.00;0.00;0.00;0.00;0.00;100.00;300.00;200.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";51.70;50.03;12.5000;2;89.00;48.00;48.00;0;5;"";"";"n";22321;"NULL";10;15
18453;"NULL";"NULL";"mFrame Glass wall 90° connector";"NULL";"GWP.02.01.01";"MFR-GLA-WALL-90-C";"NULL";"NULL";19653;308;12503;1.00;1.00;116;1056.00;1056.00;0.00;0.00;0.00;0.00;200.00;800.00;450.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";11.68;10.01;2.5000;2;34.00;0.00;432.00;0;5;"";"";"n";22321;"NULL";10;6
18454;"NULL";"NULL";"mFrame Glass wall 3mm PC panel";"NULL";"GWP.02.01.02";"MFR-GLA-WALL-3-PC-P";"NULL";"NULL";19653;308;12503;1.00;1.00;116;149.00;149.00;0.00;0.00;0.00;0.00;50.00;100.00;70.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";161.81;160.14;40.0000;2;"NULL";0.00;54.00;0;4;"";"";"n";22321;"NULL";10;4
18455;"NULL";"NULL";"mFrame Glass wall 992x2480 Door set";"NULL";"AHF.01.01.01P";"MFR-GLA-WALL-PC-D-S";"NULL";"NULL";19653;308;12503;1.00;1.00;116;5.00;5.00;0.00;0.00;0.00;0.00;1.00;3.00;2.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";1142.66;1140.99;285.0000;2;3918.00;5.00;5.00;1;5;"";"";"n";22321;"NULL";10;15
18456;"NULL";"24.11.2025 13:28:33.892";"mFrame MASKOWNICA KWADRAT z gwintem 2480";"NULL";"M-S.05.01.01 cut for 2480";"MFR-MAS-KWA-Z-G-2480";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;37.00;37.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Maskownica aluminiowa do systemu wystawienniczego";"n";"NULL";"NULL";1;30;"NULL";231.47;229.80;57.4000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22324;"NULL";10;14
18417;"NULL";"NULL";"adFrame Lumina RGB 100x200cm jednostronny";"NULL";"NULL";"ADF-LUM-RGB-100X200CM";"NULL";"NULL";19605;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Kaseton reklamowy aluminiowy podświetlany z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;5;"NULL";2010.65;1948.00;0.0000;0;4299.00;4.00;4.00;1;"NULL";"9405618090";"Polska";"n";22322;"NULL";10;4
18420;"NULL";"NULL";"Wydruk adFrame Lumina RGB 100x250";"NULL";"NULL";"P-ADF-LUM-RGB-100X250";"NULL";"NULL";19637;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";60.29;32.30;0.0000;0;220.00;28.00;66.00;1;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;49
18421;"NULL";"NULL";"Wydruk adFrame Lumina RGB 100x250 tył";"NULL";"NULL";"P-ADF-LUM-RGB-100X250-T";"NULL";"NULL";19637;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";60.29;32.30;0.0000;0;"NULL";2.00;40.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;12
18424;"NULL";"NULL";"adFrame Lumina RGB 100x200cm dwustronny";"NULL";"NULL";"ADF-LUM-RGB-100X200CM-D";"NULL";"NULL";19605;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Kaseton reklamowy aluminiowy podświetlany z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;5;"NULL";2000.96;1938.31;0.0000;0;4399.00;45.00;45.00;1;"NULL";"9405618090";"Polska";"n";22322;"NULL";10;40
18425;"NULL";"NULL";"Wydruk adFrame Lumina RGB 100x200";"NULL";"NULL";"P-ADF-LUM-RGB-100X200";"NULL";"NULL";19637;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;2.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";55.29;28.96;0.0000;0;176.00;174.00;223.00;1;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;140
18426;"NULL";"NULL";"Wydruk adFrame Lumina RGB 100x200 tył";"NULL";"NULL";"P-ADF-LUM-RGB-100X200-T";"NULL";"NULL";19637;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";55.29;28.96;0.0000;0;"NULL";7.00;52.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;5
18427;"NULL";"NULL";"Wydruk adFrame Lumina RGB BIAŁY 100x200 tył";"NULL";"NULL";"P-ADF-LUM-RGB-BIALY100X200-T";"NULL";"NULL";19637;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";64.96;38.64;0.0000;0;"NULL";0.00;4.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;0
18428;"NULL";"NULL";"Wydruk adFrame Lumina RGB 300x250";"NULL";"NULL";"P-ADF-LUM-RGB-300X250";"NULL";"NULL";19639;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";142.74;81.13;0.0000;0;660.00;13.00;57.00;1;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;32
18429;"NULL";"NULL";"Wydruk adFrame Lumina RGB BIAŁY 300x250 tył";"NULL";"NULL";"P-ADF-LUM-RGB-300X250-T";"NULL";"NULL";19639;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";177.64;101.03;0.0000;0;"NULL";3.00;3.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;3
18430;"NULL";"NULL";"adFrame Lumina RGB 100x250 cm dwustronny";"NULL";"NULL";"ADF-LUM-RGB-100X250-CM-D";"NULL";"NULL";19605;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Kaseton reklamowy aluminiowy podświetlany z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;5;"NULL";2167.10;2094.45;0.0000;0;5199.00;38.00;38.00;1;"NULL";"9405618090";"Polska";"n";22322;"NULL";10;24
18431;"NULL";"NULL";"adFrame Lumina RGB 300x250 cm dwustronny";"NULL";"NULL";"ADF-LUM-RGB-300X250-CM-D";"NULL";"NULL";19605;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Kaseton reklamowy aluminiowy podświetlany z wydrukiem na materiale tekstylnym";"n";"NULL";"NULL";1;5;"NULL";3517.83;3371.27;0.0000;0;9999.00;44.00;44.00;1;"NULL";"9405618090";"Polska";"n";22322;"NULL";10;31
18432;"NULL";"NULL";"Wydruk adFrame Lumina RGB 300x250 tył";"NULL";"NULL";"P-ADF-LUM-RGB-300X250-T1";"NULL";"NULL";19639;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"Wydruk na materiale tekstylnym do kasetonu reklamowego";"n";"NULL";"NULL";1;5;"NULL";142.74;81.13;0.0000;0;"NULL";0.00;44.00;0;"NULL";"6307909899";"Polska";"n";22322;"NULL";10;8
18433;"NULL";"NULL";"POKAZÓWKA_adTribune Cubic";"NULL";"NULL";"POK-CUB";"NULL";"NULL";19605;308;12503;1.00;1.00;116;0.00;0.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;4;"";"Polska";"n";22325;"NULL";10;8
18435;"NULL";"NULL";"SAMPLE_Pillow case extension set 100x250 (bez wydruku)";"NULL";"NULL";"SAM-CASE-EXT-S-100X250-WP";"NULL";"NULL";19605;308;15589;1.00;1.00;116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;0;"NULL";"NULL";"NULL";0;5;"";"";"n";22324;"NULL";2;0
18438;"NULL";"NULL";"Adstand Premium CN 85 (bez wydruku)";"NULL";"NULL";"ADS-PRE-CN-85-W";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;38.00;38.00;0.00;1.00;29.00;200.00;55.00;160.00;100.00;0.00;"Rollup reklamowy bez wydruku";"n";"17.06.2026";"NULL";1;30;"NULL";160.81;145.81;33.3500;2;"NULL";1.00;320.00;0;1;"7616999099";"Chiny";"n";22322;"NULL";10;134
18439;"NULL";"NULL";"Adstand Premium CN 100 (bez wydruku)";"NULL";"NULL";"ADS-PRE-CN-100-W";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;4.00;4.00;0.00;25.00;4.00;400.00;90.00;270.00;180.00;0.00;"Rollup reklamowy bez wydruku";"n";"17.06.2026";"NULL";1;30;"NULL";193.32;178.32;40.8100;2;"NULL";12.00;534.00;0;1;"7616999099";"Chiny";"n";22322;"NULL";10;205
18440;"NULL";"NULL";"Adstand Premium CN 120 (bez wydruku)";"NULL";"NULL";"ADS-PRE-CN-120-W";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;67.00;67.00;0.00;2.00;3.00;0.00;30.00;70.00;45.00;0.00;"Rollup reklamowy bez wydruku";"n";"NULL";"NULL";1;30;"NULL";205.10;190.10;43.6900;2;"NULL";0.00;117.00;0;2;"7616999099";"Chiny";"n";22322;"NULL";10;21
18441;"NULL";"NULL";"Adstand Premium CN 150 (bez wydruku)";"NULL";"NULL";"ADS-PRE-CN-150-W";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;60.00;60.00;0.00;2.00;0.00;52.00;10.00;35.00;25.00;0.00;"Rollup reklamowy bez wydruku";"n";"17.06.2026";"NULL";1;30;"NULL";252.23;237.23;55.6800;2;"NULL";0.00;68.00;0;2;"7616999099";"Chiny";"n";22322;"NULL";10;52
18442;"NULL";"NULL";"Adstand Drop - 85 (bez wydruku)";"NULL";"NULL";"ADS-MOD-19-85-WP";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;530.00;530.00;0.00;7.00;7.00;0.00;60.00;180.00;120.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";95.38;84.49;18.5000;2;205.00;0.00;345.00;1;1;"";"";"n";22321;"NULL";10;113
18443;"NULL";"NULL";"Adstand Drop - 100 (bez wydruku)";"NULL";"NULL";"ADS-MOD-19-100-WP";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;606.00;606.00;0.00;9.00;53.00;0.00;75.00;225.00;150.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";103.59;92.96;20.0000;2;235.00;12.00;452.00;1;1;"";"";"n";22321;"NULL";10;208
18444;"NULL";"NULL";"Adstand Drop - 120 (bez wydruku)";"NULL";"NULL";"ADS-MOD-19-120-WP";"NULL";"NULL";19609;10796;11943;1.00;1.00;116;193.00;193.00;0.00;1.00;1.00;0.00;20.00;60.00;40.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";124.23;109.11;25.0000;2;275.00;8.00;119.00;1;2;"";"";"n";22321;"NULL";10;61
18457;"NULL";"24.11.2025 13:28:44.790";"mFrame MASKOWNICA KWADRAT z gwintem 2480 - drzwi";"NULL";"M-S.05.01.01A Corner profile with holes cut for door connection";"MFR-MAS-KWA-Z-G-2480A";"NULL";"NULL";19653;10796;12503;1.00;1.00;116;8.00;8.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Maskownica aluminiowa do systemu wystawienniczego";"n";"NULL";"NULL";1;30;"NULL";231.47;229.80;57.4000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22324;"NULL";10;2
18458;"NULL";"NULL";"adFrame LCD VER2 łącznik support";"NULL";"LMD.03.01.01A Corner support bar piece(with lock inside)";"ADF-LCD-VER-2-L";"NULL";"NULL";19602;10796;12615;"NULL";"NULL";116;704.00;704.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";13.69;12.02;3.0000;2;"NULL";0.00;0.00;0;5;"";"";"n";22322;"NULL";11;8
18459;"NULL";"NULL";"adFrame LCD VER2 łącznik";"NULL";"LMD.03.02.19";"ADF-LCD-VER-2-LA";"NULL";"NULL";19602;10796;12615;"NULL";"NULL";116;98.00;98.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"";"n";"NULL";"NULL";1;30;"NULL";11.68;10.01;2.5000;2;"NULL";0.00;0.00;0;5;"";"";"n";22322;"NULL";10;5
18460;"NULL";"NULL";"adFrame LCD VER2 profil z gumką";"NULL";"LMD.03.01.02";"ADF-LCD-VER2-Z-G";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;44.00;44.00;0.00;6.05;0.00;0.00;0.00;0.00;0.00;0.00;"Akcesoria do systemów wystawienniczych - profil aluminiowy do kasetonu reklamowego";"n";"NULL";"NULL";1;30;"NULL";19.35;16.02;4.0000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22322;"NULL";10;4
18461;"NULL";"NULL";"adFrame LCD VER2 profil środkowy";"NULL";"LMD.03.01.03";"ADF-LCD-VER2-P-S";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;60.00;60.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Akcesoria do systemów wystawienniczych - profil aluminiowy do kasetonu reklamowego";"n";"NULL";"NULL";1;30;"NULL";43.35;40.02;10.0000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22322;"NULL";10;2
18462;"NULL";"NULL";"adFrame LCD VER2 profil wewnętrzny";"NULL";"LMD.03.01.04";"ADF-LCD-VER2-P-W";"NULL";"NULL";19602;10796;14346;1.00;1.00;129;66.00;66.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;"Akcesoria do systemów wystawienniczych - profil aluminiowy do kasetonu reklamowego";"n";"NULL";"NULL";1;30;"NULL";21.34;18.01;4.5000;2;"NULL";0.00;0.00;0;5;"7616999099";"Chiny";"n";22322;"NULL";10;2
18463;"NULL";"NULL";"Adsystem - Multiframe 250 kantorek rental";"NULL";"NULL";"ADS-MUL-250-K-2X1-R";"NULL";"NULL";311;10796;12503;"NULL";"NULL";116;2.00;2.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";1.07;1.07;1.0000;0;"NULL";0.00;0.00;0;5;"";"";"n";22325;"NULL";10;4
18464;"NULL";"01.04.2026 12:14:56.662";"Zamek zwykły biały, dł. 100cm";"NULL";"NULL";"ZAM-ZWY-BIA-D-100-CM";"NULL";"NULL";187;10796;176;"NULL";"NULL";116;350.00;350.00;0.00;0.00;0.00;0.00;60.00;200.00;"NULL";0.00;"NULL";"n";"NULL";"NULL";1;20;"NULL";2.42;0.22;2.1980;0;"NULL";"NULL";"NULL";0;3;"";"";"n";22322;"NULL";11;28
18466;"NULL";"NULL";"adTribune Pop-up Charger";"NULL";"NULL";"ADT-POP-CHA";"NULL";"NULL";19624;308;17641;1.00;1.00;116;0.00;0.00;0.00;0.00;4.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;5;"NULL";631.75;562.43;0.0000;0;1399.00;95.00;95.00;1;"NULL";"";"";"n";22322;"NULL";10;121
18467;"NULL";"NULL";"POKAZÓWKA_adFrame Quick 100x200 ver 2.0 w torbie na kółkach";"NULL";"NULL";"POK-QUI-100X200-V-2.0-W-T-NA-K-C";"NULL";"NULL";311;308;11942;"NULL";"NULL";116;4.00;4.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";17.74;1.07;1.0000;0;"NULL";1.00;1.00;0;5;"";"Polska";"n";22325;"NULL";10;27
18468;"NULL";"NULL";"SAMPLE_INSTALED 1000-2000MM";"NULL";"NULL";"SAM_13";"NULL";"NULL";311;308;15589;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;1;"NULL";"NULL";"NULL";0;5;"";"";"n";22324;"NULL";2;0
18469;"NULL";"NULL";"SAMPLE_BIG INSTALED 3000- 2500MM";"NULL";"NULL";"SAM_14";"NULL";"NULL";311;308;15589;"NULL";"NULL";116;1.00;1.00;0.00;0.00;0.00;0.00;"NULL";"NULL";"NULL";0.00;"";"n";"NULL";"NULL";1;30;"NULL";0.00;0.00;0.0000;1;"NULL";"NULL";"NULL";0;5;"";"";"n";22324;"NULL";2;0
